split,path,label,system_id,hf_idx
val,__hf__,0,librispeech,8003
val,__hf__,0,librispeech,1754
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ010-0004_gen.wav,1,ljspeech_full_band_melgan,
val,__hf__,0,librispeech,2909
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_2733.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,__hf__,0,librispeech,18081
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEF2_SEF2_E30005.wav,1,VCC2020_T20,
val,__hf__,0,librispeech,19681
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ037-0266_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_16156.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ034-0175_gen.wav,1,ljspeech_parallel_wavegan,
val,__hf__,0,librispeech,16224
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ018-0365_gen.wav,1,ljspeech_parallel_wavegan,
val,__hf__,0,librispeech,27476
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ018-0097_gen.wav,1,ljspeech_full_band_melgan,
val,__hf__,0,librispeech,18715
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ020-0083_gen.wav,1,ljspeech_parallel_wavegan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ010-0248_gen.wav,1,ljspeech_parallel_wavegan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ017-0262_gen.wav,1,ljspeech_parallel_wavegan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_1078.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,__hf__,0,librispeech,12136
val,__hf__,0,librispeech,10226
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T27/task1/team27_intra-TEM1_SEM2_E30005.wav,1,VCC2020_T27,
val,__hf__,0,librispeech,19147
val,__hf__,0,librispeech,20577
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T31/task1/team31_intra-TEF1_SEM1_E30004.wav,1,VCC2020_T31,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ002-0300_generated.wav,1,ljspeech_hifiGAN,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ012-0240_generated.wav,1,ljspeech_hifiGAN,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ040-0216_gen.wav,1,ljspeech_full_band_melgan,
val,__hf__,0,librispeech,25532
val,__hf__,0,librispeech,8594
val,__hf__,0,librispeech,19741
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ030-0227_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ018-0084_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T07/task1/team07_intra-TEF1_SEF2_E30002.wav,1,VCC2020_T07,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T12/task1/team12_intra-TEM1_SEM2_E30004.wav,1,VCC2020_T12,
val,__hf__,0,librispeech,24499
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ004-0180_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T11/task1/team11_intra-TEM2_SEF1_E30001.wav,1,VCC2020_T11,
val,__hf__,0,librispeech,898
val,__hf__,0,librispeech,25955
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ026-0018_generated.wav,1,ljspeech_hifiGAN,
val,__hf__,0,librispeech,1484
val,__hf__,0,librispeech,23912
val,__hf__,0,librispeech,5389
val,__hf__,0,librispeech,16912
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_2121.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ022-0014_gen.wav,1,ljspeech_parallel_wavegan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T30/task1/team30_intra-TEM2_SEM2_E30004.wav,1,VCC2020_T30,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T12/task1/team12_intra-TEM2_SEM1_E30005.wav,1,VCC2020_T12,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_11167.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,__hf__,0,librispeech,27584
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ023-0126_gen.wav,1,ljspeech_parallel_wavegan,
val,__hf__,0,librispeech,15675
val,__hf__,0,librispeech,440
val,__hf__,0,librispeech,17976
val,__hf__,0,librispeech,3341
val,__hf__,0,librispeech,17957
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T01/task1/team01_intra-TEF1_SEM2_E30001.wav,1,VCC2020_T01,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T13/task1/team13_intra-TEM2_SEF1_E30001.wav,1,VCC2020_T13,
val,__hf__,0,librispeech,18837
val,__hf__,0,librispeech,11549
val,__hf__,0,librispeech,2271
val,__hf__,0,librispeech,28203
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T29/task1/team29_intra-TEM1_SEM1_E30005.wav,1,VCC2020_T29,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ043-0099_generated.wav,1,ljspeech_hifiGAN,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T14/task1/team14_intra-TEF2_SEM2_E30005.wav,1,VCC2020_T14,
val,__hf__,0,librispeech,22570
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T17/task1/team17_intra-TEM2_SEF2_E30003.wav,1,VCC2020_T17,
val,__hf__,0,librispeech,17868
val,__hf__,0,librispeech,4467
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T14/task1/team14_intra-TEM2_SEM2_E30002.wav,1,VCC2020_T14,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_13067.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ033-0081_gen.wav,1,ljspeech_parallel_wavegan,
val,__hf__,0,librispeech,12107
val,__hf__,0,librispeech,23322
val,__hf__,0,librispeech,15202
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T08/task1/team08_intra-TEF2_SEF2_E30005.wav,1,VCC2020_T08,
val,__hf__,0,librispeech,14020
val,__hf__,0,librispeech,16391
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T19/task1/team19_intra-TEF2_SEM1_E30004.wav,1,VCC2020_T19,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T16/task1/team16_intra-TEF1_SEF2_E30002.wav,1,VCC2020_T16,
val,__hf__,0,librispeech,13372
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEF1_SEM1_E30004.wav,1,VCC2020_T20,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T24/task1/team24_intra-TEF1_SEM2_E30004.wav,1,VCC2020_T24,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T22/task1/team22_intra-TEF2_SEM2_E30005.wav,1,VCC2020_T22,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T30/task1/team30_intra-TEF1_SEM1_E30004.wav,1,VCC2020_T30,
val,__hf__,0,librispeech,70
val,__hf__,0,librispeech,25394
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ014-0005_generated.wav,1,ljspeech_hifiGAN,
val,__hf__,0,librispeech,4199
val,__hf__,0,librispeech,24885
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ021-0050_generated.wav,1,ljspeech_hifiGAN,
val,__hf__,0,librispeech,1504
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ034-0169_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T30/task1/team30_intra-TEM1_SEM1_E30003.wav,1,VCC2020_T30,
val,__hf__,0,librispeech,3339
val,__hf__,0,librispeech,19833
val,__hf__,0,librispeech,25887
val,__hf__,0,librispeech,4423
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_5964.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,__hf__,0,librispeech,506
val,__hf__,0,librispeech,7583
val,__hf__,0,librispeech,21528
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T32/task1/team32_intra-TEF2_SEM1_E30003.wav,1,VCC2020_T32,
val,__hf__,0,librispeech,2612
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ042-0087_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_606.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T23/task1/team23_intra-TEF1_SEM1_E30001.wav,1,VCC2020_T23,
val,__hf__,0,librispeech,17785
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ029-0040_generated.wav,1,ljspeech_hifiGAN,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T33/task1/team33_intra-TEF1_SEF2_E30003.wav,1,VCC2020_T33,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ037-0160_gen.wav,1,ljspeech_parallel_wavegan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ040-0183_generated.wav,1,ljspeech_hifiGAN,
val,__hf__,0,librispeech,24526
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ039-0028_generated.wav,1,ljspeech_hifiGAN,
val,__hf__,0,librispeech,5450
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T14/task1/team14_intra-TEM2_SEF1_E30003.wav,1,VCC2020_T14,
val,__hf__,0,librispeech,63
val,__hf__,0,librispeech,14589
val,__hf__,0,librispeech,9343
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ008-0248_gen.wav,1,ljspeech_parallel_wavegan,
val,__hf__,0,librispeech,18452
val,__hf__,0,librispeech,13714
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ016-0180_gen.wav,1,ljspeech_parallel_wavegan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T14/task1/team14_intra-TEF2_SEF1_E30005.wav,1,VCC2020_T14,
val,__hf__,0,librispeech,23804
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ024-0048_gen.wav,1,ljspeech_parallel_wavegan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEM1_SEF2_E30002.wav,1,VCC2020_T20,
val,__hf__,0,librispeech,3749
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_9403.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_10952.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T19/task1/team19_intra-TEF2_SEM2_E30003.wav,1,VCC2020_T19,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_1115.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_14365.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_975.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ029-0192_gen.wav,1,ljspeech_full_band_melgan,
val,__hf__,0,librispeech,22467
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ011-0200_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T12/task1/team12_intra-TEF2_SEF1_E30005.wav,1,VCC2020_T12,
val,__hf__,0,librispeech,11862
val,__hf__,0,librispeech,22110
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T25/task1/team25_intra-TEF2_SEM2_E30003.wav,1,VCC2020_T25,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T18/task1/team18_intra-TEM2_SEM2_E30002.wav,1,VCC2020_T18,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T07/task1/team07_intra-TEF1_SEM2_E30003.wav,1,VCC2020_T07,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T02/task1/team02_intra-TEF1_SEF2_E30003.wav,1,VCC2020_T02,
val,__hf__,0,librispeech,6442
val,__hf__,0,librispeech,16849
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ033-0139_gen.wav,1,ljspeech_parallel_wavegan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_6329.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T16/task1/team16_intra-TEF1_SEF1_E30005.wav,1,VCC2020_T16,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T32/task1/team32_intra-TEM2_SEM2_E30004.wav,1,VCC2020_T32,
val,__hf__,0,librispeech,12357
val,__hf__,0,librispeech,26929
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_9581.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ027-0156_gen.wav,1,ljspeech_full_band_melgan,
val,__hf__,0,librispeech,21185
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T04/task1/team04_intra-TEM2_SEM1_E30001.wav,1,VCC2020_T04,
val,__hf__,0,librispeech,17670
val,__hf__,0,librispeech,7329
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T32/task1/team32_intra-TEF2_SEF1_E30002.wav,1,VCC2020_T32,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ037-0107_gen.wav,1,ljspeech_parallel_wavegan,
val,__hf__,0,librispeech,14333
val,__hf__,0,librispeech,20641
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ014-0178_generated.wav,1,ljspeech_hifiGAN,
val,__hf__,0,librispeech,5895
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T29/task1/team29_intra-TEF1_SEF2_E30001.wav,1,VCC2020_T29,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_1383.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T21/task1/team21_intra-TEM1_SEM2_E30004.wav,1,VCC2020_T21,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T07/task1/team07_intra-TEF2_SEM1_E30002.wav,1,VCC2020_T07,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ026-0165_gen.wav,1,ljspeech_full_band_melgan,
val,__hf__,0,librispeech,25522
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ003-0231_generated.wav,1,ljspeech_hifiGAN,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_4998.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,__hf__,0,librispeech,8186
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T22/task1/team22_intra-TEF1_SEM1_E30004.wav,1,VCC2020_T22,
val,__hf__,0,librispeech,6797
val,__hf__,0,librispeech,13901
val,__hf__,0,librispeech,15318
val,__hf__,0,librispeech,2617
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_8112.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,__hf__,0,librispeech,8881
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ047-0197_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_6023.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,__hf__,0,librispeech,27679
val,__hf__,0,librispeech,12580
val,__hf__,0,librispeech,16787
val,__hf__,0,librispeech,3951
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEM2_SEF1_E30003.wav,1,VCC2020_T03,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ037-0194_gen.wav,1,ljspeech_parallel_wavegan,
val,__hf__,0,librispeech,18346
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T11/task1/team11_intra-TEM1_SEF2_E30004.wav,1,VCC2020_T11,
val,__hf__,0,librispeech,10502
val,__hf__,0,librispeech,5066
val,__hf__,0,librispeech,25622
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEF2_SEM1_E30004.wav,1,VCC2020_T03,
val,__hf__,0,librispeech,28486
val,__hf__,0,librispeech,1364
val,__hf__,0,librispeech,27256
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T33/task1/team33_intra-TEF2_SEM1_E30002.wav,1,VCC2020_T33,
val,__hf__,0,librispeech,6016
val,__hf__,0,librispeech,22125
val,__hf__,0,librispeech,17992
val,__hf__,0,librispeech,178
val,__hf__,0,librispeech,20585
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ033-0131_generated.wav,1,ljspeech_hifiGAN,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ043-0150_gen.wav,1,ljspeech_parallel_wavegan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ030-0204_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T16/task1/team16_intra-TEM1_SEM2_E30004.wav,1,VCC2020_T16,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T32/task1/team32_intra-TEF1_SEM1_E30005.wav,1,VCC2020_T32,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ026-0099_generated.wav,1,ljspeech_hifiGAN,
val,__hf__,0,librispeech,19920
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T16/task1/team16_intra-TEF1_SEM2_E30003.wav,1,VCC2020_T16,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ002-0191_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_1230.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_1750.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,__hf__,0,librispeech,24166
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ037-0180_generated.wav,1,ljspeech_hifiGAN,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T01/task1/team01_intra-TEF1_SEF1_E30001.wav,1,VCC2020_T01,
val,__hf__,0,librispeech,4705
val,__hf__,0,librispeech,9075
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ042-0250_generated.wav,1,ljspeech_hifiGAN,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T02/task1/team02_intra-TEM2_SEF1_E30004.wav,1,VCC2020_T02,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ015-0109_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T08/task1/team08_intra-TEM1_SEF1_E30004.wav,1,VCC2020_T08,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ046-0129_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T31/task1/team31_intra-TEF1_SEM1_E30003.wav,1,VCC2020_T31,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ032-0159_gen.wav,1,ljspeech_parallel_wavegan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T24/task1/team24_intra-TEM2_SEM1_E30002.wav,1,VCC2020_T24,
val,__hf__,0,librispeech,6440
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ049-0071_generated.wav,1,ljspeech_hifiGAN,
val,__hf__,0,librispeech,10544
val,__hf__,0,librispeech,25892
